Gene 1 ID,Protein 1 name,Gene 2 ID,Protein 2 name,Retained DDIs,Lost DDIs,Score,Source of the interaction
ENSG00000143367,TUFT1,ENSG00000104147,OIP5,-,-,1.0,PPI
ENSG00000128714,HOXD13,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000128714,HOXD13,ENSG00000118017,A4GNT,-,-,1.0,PPI
ENSG00000128714,HOXD13,ENSG00000178919,FOXE1,PF00046-PF00250,-,1.0,PPI-DDI
ENSG00000128714,HOXD13,ENSG00000103241,FOXF1,PF00046-PF00250,-,1.0,PPI-DDI
ENSG00000137080,IFNA21,ENSG00000134153,EMC7,-,-,1.0,PPI
ENSG00000183691,NOG,ENSG00000183691,NOG,PF05806-PF05806,-,1.0,PPI-DDI
ENSG00000120800,UTP20,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000092621,PHGDH,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000092621,PHGDH,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000092621,PHGDH,ENSG00000124216,SNAI1,PF00389-PF00096 ; PF02826-PF00096,-,1.0,PPI-DDI
ENSG00000092621,PHGDH,ENSG00000168140,VASN,-,-,1.0,PPI
ENSG00000092621,PHGDH,ENSG00000130707,ASS1,-,-,1.0,PPI
ENSG00000182177,ASB18,ENSG00000130707,ASS1,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000124216,SNAI1,PF00096-PF00096,-,1.0,PPI-DDI
ENSG00000124216,SNAI1,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000165704,HPRT1,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000122566,HNRNPA2B1,PF00096-PF00076,-,1.0,PPI-DDI
ENSG00000124216,SNAI1,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000152193,OBI1,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000101161,PRPF6,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000170166,HOXD4,PF00096-PF00046,-,1.0,PPI-DDI
ENSG00000124216,SNAI1,ENSG00000174173,TRMT10C,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000148303,RPL7A,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000054803,CBLN4,-,-,1.0,PPI
ENSG00000124216,SNAI1,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000105641,SLC5A5,ENSG00000243284,VSIG8,-,-,1.0,PPI
ENSG00000105641,SLC5A5,ENSG00000105641,SLC5A5,PF00474-PF00474,-,1.0,PPI-DDI
ENSG00000183798,EMILIN3,ENSG00000102837,OLFM4,-,-,1.0,PPI
ENSG00000115008,IL1A,ENSG00000115008,IL1A,PF00340-PF00340,-,1.0,PPI-DDI
ENSG00000115008,IL1A,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000130595,TNNT3,ENSG00000130595,TNNT3,PF00992-PF00992,-,1.0,PPI-DDI
ENSG00000272196,H2AC19,ENSG00000273802,H2BC8,PF00125-PF00125 ; PF16211-PF00125,-,1.0,PPI-DDI
ENSG00000111845,PAK1IP1,ENSG00000005249,PRKAR2B,-,-,1.0,PPI
ENSG00000111845,PAK1IP1,ENSG00000106511,MEOX2,PF00400-PF00046,-,1.0,PPI-DDI
ENSG00000179546,HTR1D,ENSG00000135312,HTR1B,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000118520,ARG1,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000118520,ARG1,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000118520,ARG1,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000100426,ZBED4,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000100426,ZBED4,ENSG00000100426,ZBED4,PF05699-PF05699,-,1.0,PPI-DDI
ENSG00000139269,INHBE,ENSG00000184374,COLEC10,-,-,1.0,PPI
ENSG00000240583,AQP1,ENSG00000240583,AQP1,PF00230-PF00230,-,1.0,PPI-DDI
ENSG00000240583,AQP1,ENSG00000161405,IKZF3,-,-,1.0,PPI
ENSG00000240583,AQP1,ENSG00000186628,FSD2,-,-,1.0,PPI
ENSG00000112183,RBM24,ENSG00000178363,CALML3,-,-,1.0,PPI
ENSG00000112183,RBM24,ENSG00000167880,EVPL,-,-,1.0,PPI
ENSG00000112183,RBM24,ENSG00000163207,IVL,-,-,1.0,PPI
ENSG00000148798,INA,ENSG00000026025,VIM,PF00038-PF00038,-,1.0,PPI-DDI
ENSG00000148798,INA,ENSG00000243284,VSIG8,-,-,1.0,PPI
ENSG00000148798,INA,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000133169,BEX1,ENSG00000120498,TEX11,-,-,1.0,PPI
ENSG00000164695,CHMP4C,ENSG00000164695,CHMP4C,PF03357-PF03357,-,1.0,PPI-DDI
ENSG00000265190,ANXA8,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000170145,SIK2,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000170145,SIK2,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000170145,SIK2,ENSG00000104804,TULP2,-,-,1.0,PPI
ENSG00000204103,MAFB,ENSG00000204103,MAFB,PF03131-PF03131,-,1.0,PPI-DDI
ENSG00000007968,E2F2,ENSG00000269404,SPIB,-,-,1.0,PPI
ENSG00000007968,E2F2,ENSG00000101412,E2F1,PF02319-PF02319,-,1.0,PPI-DDI
ENSG00000108433,GOSR2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000124875,CXCL6,ENSG00000100985,MMP9,-,-,1.0,PPI
ENSG00000083635,NUFIP1,ENSG00000185130,H2BC13,-,-,1.0,PPI
ENSG00000083635,NUFIP1,ENSG00000005249,PRKAR2B,-,-,1.0,PPI
ENSG00000083635,NUFIP1,ENSG00000221823,PPP3R1,-,-,1.0,PPI
ENSG00000083635,NUFIP1,ENSG00000169213,RAB3B,-,-,1.0,PPI
ENSG00000083635,NUFIP1,ENSG00000176533,GNG7,-,-,1.0,PPI
ENSG00000146469,VIP,ENSG00000106511,MEOX2,-,-,1.0,PPI
ENSG00000136122,BORA,ENSG00000212122,TSSK1B,-,-,1.0,PPI
ENSG00000136122,BORA,ENSG00000152193,OBI1,-,-,1.0,PPI
ENSG00000177272,KCNA3,ENSG00000175283,DOLK,-,-,1.0,PPI
ENSG00000005249,PRKAR2B,ENSG00000157654,PALM2AKAP2,-,-,1.0,PPI
ENSG00000005249,PRKAR2B,ENSG00000101367,MAPRE1,-,-,1.0,PPI
ENSG00000005249,PRKAR2B,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000005249,PRKAR2B,ENSG00000023516,AKAP11,-,-,1.0,PPI
ENSG00000221823,PPP3R1,ENSG00000186462,NAP1L2,-,-,1.0,PPI
ENSG00000221823,PPP3R1,ENSG00000068784,SRBD1,-,-,1.0,PPI
ENSG00000221823,PPP3R1,ENSG00000092054,MYH7,PF13499-PF02736 ; PF13499-PF00063,-,1.0,PPI-DDI
ENSG00000117650,NEK2,ENSG00000117650,NEK2,PF00069-PF00069,-,1.0,PPI-DDI
ENSG00000117650,NEK2,ENSG00000077009,NMRK2,-,-,1.0,PPI
ENSG00000117650,NEK2,ENSG00000122566,HNRNPA2B1,PF00069-PF00076,-,1.0,PPI-DDI
ENSG00000117650,NEK2,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000117650,NEK2,ENSG00000055813,CCDC85A,-,-,1.0,PPI
ENSG00000117650,NEK2,ENSG00000143556,S100A7,-,-,1.0,PPI
ENSG00000038210,PI4K2B,ENSG00000071539,TRIP13,-,-,1.0,PPI
ENSG00000170627,GTSF1,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000170627,GTSF1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000197540,GZMM,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000153179,RASSF3,ENSG00000131711,MAP1B,-,-,1.0,PPI
ENSG00000167136,ENDOG,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000001561,ENPP4,ENSG00000181449,SOX2,-,-,1.0,PPI
ENSG00000175130,MARCKSL1,ENSG00000278845,MRPL45,-,-,1.0,PPI
ENSG00000175130,MARCKSL1,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000175130,MARCKSL1,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000175130,MARCKSL1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000117000,RLF,ENSG00000273802,H2BC8,PF00096-PF00125,-,1.0,PPI-DDI
ENSG00000269404,SPIB,ENSG00000269404,SPIB,-,PF00178-PF00178,0.0,PPI-DDI
ENSG00000269404,SPIB,ENSG00000101412,E2F1,-,-,1.0,PPI
ENSG00000161405,IKZF3,ENSG00000116903,EXOC8,-,-,1.0,PPI
ENSG00000161405,IKZF3,ENSG00000196431,CRYBA4,-,-,1.0,PPI
ENSG00000161405,IKZF3,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000161405,IKZF3,ENSG00000135604,STX11,-,-,1.0,PPI
ENSG00000161405,IKZF3,ENSG00000101445,PPP1R16B,-,-,1.0,PPI
ENSG00000161405,IKZF3,ENSG00000161405,IKZF3,-,PF00096-PF00096,0.0,PPI-DDI
ENSG00000106299,WASL,ENSG00000213281,NRAS,PF00786-PF00071,-,1.0,PPI-DDI
ENSG00000106299,WASL,ENSG00000122574,WIPF3,PF02205-PF02205,-,1.0,PPI-DDI
ENSG00000134201,GSTM5,ENSG00000134201,GSTM5,PF00043-PF00043 ; PF00043-PF02798 ; PF02798-PF00043 ; PF02798-PF02798,-,1.0,PPI-DDI
ENSG00000118971,CCND2,ENSG00000118971,CCND2,PF02984-PF02984 ; PF02984-PF00134 ; PF00134-PF02984 ; PF00134-PF00134,-,1.0,PPI-DDI
ENSG00000118971,CCND2,ENSG00000123416,TUBA1B,-,-,1.0,PPI
ENSG00000118971,CCND2,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000118971,CCND2,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000118971,CCND2,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000118971,CCND2,ENSG00000120498,TEX11,-,-,1.0,PPI
ENSG00000221995,TIAF1,ENSG00000221995,TIAF1,-,-,1.0,PPI
ENSG00000112365,ZBTB24,ENSG00000273802,H2BC8,PF00096-PF00125,-,1.0,PPI-DDI
ENSG00000198553,KCNRG,ENSG00000198553,KCNRG,PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000163207,IVL,ENSG00000203782,LOR,-,-,1.0,PPI
ENSG00000163207,IVL,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000163207,IVL,ENSG00000144668,ITGA9,-,-,1.0,PPI
ENSG00000163207,IVL,ENSG00000163207,IVL,-,-,1.0,PPI
ENSG00000163840,DTX3L,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000163840,DTX3L,ENSG00000163840,DTX3L,PF13923-PF13923 ; PF18102-PF18102,-,1.0,PPI-DDI
ENSG00000070159,PTPN3,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000070159,PTPN3,ENSG00000162738,VANGL2,-,-,1.0,PPI
ENSG00000070159,PTPN3,ENSG00000070159,PTPN3,PF09380-PF09380 ; PF09380-PF00373 ; PF09380-PF09379 ; PF00102-PF00102 ; PF00102-PF00373 ; PF00102-PF00595 ; PF00373-PF09380 ; PF00373-PF00102 ; PF00373-PF00373 ; PF00373-PF00595 ; PF00373-PF09379 ; PF00595-PF00102 ; PF00595-PF00373 ; PF00595-PF00595 ; PF09379-PF09380 ; PF09379-PF00373 ; PF09379-PF09379,-,1.0,PPI-DDI
ENSG00000133874,RNF122,ENSG00000133874,RNF122,PF13639-PF13639,-,1.0,PPI-DDI
ENSG00000181449,SOX2,ENSG00000139083,ETV6,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000023516,AKAP11,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000170860,LSM3,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000167182,SP2,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000197702,PARVA,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000176386,CDC26,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000180357,ZNF609,-,-,1.0,PPI
ENSG00000181449,SOX2,ENSG00000181449,SOX2,PF00505-PF00505,-,1.0,PPI-DDI
ENSG00000181449,SOX2,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000278129,ZNF8,ENSG00000273802,H2BC8,PF00096-PF00125,-,1.0,PPI-DDI
ENSG00000179918,SEPHS2,ENSG00000138131,LOXL4,-,-,1.0,PPI
ENSG00000105767,CADM4,ENSG00000213281,NRAS,PF07686-PF00071,-,1.0,PPI-DDI
ENSG00000251664,PCDHA12,ENSG00000185085,INTS5,-,-,1.0,PPI
ENSG00000251664,PCDHA12,ENSG00000249158,PCDHA11,PF00028-PF08266 ; PF00028-PF00028 ; PF08266-PF00028,-,1.0,PPI-DDI
ENSG00000251664,PCDHA12,ENSG00000119946,CNNM1,-,-,1.0,PPI
ENSG00000146109,ABT1,ENSG00000177432,NAP1L5,-,-,1.0,PPI
ENSG00000139505,MTMR6,ENSG00000174007,CEP19,-,-,1.0,PPI
ENSG00000139505,MTMR6,ENSG00000139505,MTMR6,PF06602-PF06602,-,1.0,PPI-DDI
ENSG00000130768,SMPDL3B,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000242616,GNG10,ENSG00000163823,CCR1,PF00631-PF00001,-,1.0,PPI-DDI
ENSG00000106511,MEOX2,ENSG00000186150,UBL4B,-,-,1.0,PPI
ENSG00000106511,MEOX2,ENSG00000243414,TICAM2,-,-,1.0,PPI
ENSG00000106511,MEOX2,ENSG00000135604,STX11,-,-,1.0,PPI
ENSG00000106511,MEOX2,ENSG00000104804,TULP2,-,-,1.0,PPI
ENSG00000106511,MEOX2,ENSG00000168830,HTR1E,-,-,1.0,PPI
ENSG00000106511,MEOX2,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000018699,TTC27,ENSG00000018699,TTC27,-,-,1.0,PPI
ENSG00000129988,LBP,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000149735,GPHA2,ENSG00000079931,MOXD1,-,-,1.0,PPI
ENSG00000136193,SCRN1,ENSG00000142544,CTU1,-,-,1.0,PPI
ENSG00000134970,TMED7,ENSG00000112697,TMEM30A,-,-,1.0,PPI
ENSG00000176903,PNMA1,ENSG00000155959,VBP1,-,-,1.0,PPI
ENSG00000176903,PNMA1,ENSG00000172426,RSPH9,-,-,1.0,PPI
ENSG00000176903,PNMA1,ENSG00000235961,PNMA6A,-,-,1.0,PPI
ENSG00000176903,PNMA1,ENSG00000256235,SMIM3,-,-,1.0,PPI
ENSG00000176903,PNMA1,ENSG00000176903,PNMA1,-,-,1.0,PPI
ENSG00000106366,SERPINE1,ENSG00000180210,F2,PF00079-PF00089 ; PF00079-PF00051,-,1.0,PPI-DDI
ENSG00000106366,SERPINE1,ENSG00000106366,SERPINE1,PF00079-PF00079,-,1.0,PPI-DDI
ENSG00000258724,PINX1,ENSG00000273802,H2BC8,-,-,1.0,PPI
ENSG00000258724,PINX1,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000173110,HSPA6,ENSG00000212122,TSSK1B,PF00012-PF00069,-,1.0,PPI-DDI
ENSG00000173110,HSPA6,ENSG00000086061,DNAJA1,PF00012-PF00226 ; PF00012-PF00684 ; PF00012-PF01556,-,1.0,PPI-DDI
ENSG00000173110,HSPA6,ENSG00000196659,TTC30B,-,-,1.0,PPI
ENSG00000173110,HSPA6,ENSG00000168792,ABHD15,-,-,1.0,PPI
ENSG00000179271,GADD45GIP1,ENSG00000274750,H3C6,-,-,1.0,PPI
ENSG00000179271,GADD45GIP1,ENSG00000180992,MRPL14,-,-,1.0,PPI
ENSG00000179271,GADD45GIP1,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000090776,EFNB1,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000090776,EFNB1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000170276,HSPB2,ENSG00000152137,HSPB8,PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000170276,HSPB2,ENSG00000170276,HSPB2,PF00011-PF00011,-,1.0,PPI-DDI
ENSG00000170276,HSPB2,ENSG00000104879,CKM,-,-,1.0,PPI
ENSG00000170276,HSPB2,ENSG00000197702,PARVA,-,-,1.0,PPI
ENSG00000213965,NUDT19,ENSG00000174007,CEP19,-,-,1.0,PPI
ENSG00000163348,PYGO2,ENSG00000163348,PYGO2,PF00628-PF00628,-,1.0,PPI-DDI
ENSG00000135604,STX11,ENSG00000196431,CRYBA4,-,-,1.0,PPI
ENSG00000135604,STX11,ENSG00000146072,TNFRSF21,-,-,1.0,PPI
ENSG00000135604,STX11,ENSG00000135604,STX11,PF00804-PF00804,-,1.0,PPI-DDI
ENSG00000135604,STX11,ENSG00000105617,LENG1,-,-,1.0,PPI
ENSG00000203852,H3C15,ENSG00000198890,PRMT6,-,-,1.0,PPI
ENSG00000203852,H3C15,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000167981,ZNF597,ENSG00000167981,ZNF597,PF00096-PF00096 ; PF00096-PF01352 ; PF01352-PF00096,-,1.0,PPI-DDI
ENSG00000112276,BVES,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000163735,CXCL5,ENSG00000100985,MMP9,-,-,1.0,PPI
ENSG00000197265,GTF2E2,ENSG00000025772,TOMM34,-,-,1.0,PPI
ENSG00000197265,GTF2E2,ENSG00000104147,OIP5,-,-,1.0,PPI
ENSG00000197265,GTF2E2,ENSG00000197265,GTF2E2,PF02186-PF18121 ; PF18121-PF02186,-,1.0,PPI-DDI
ENSG00000197265,GTF2E2,ENSG00000254772,EEF1G,-,-,1.0,PPI
ENSG00000019505,SYT13,ENSG00000019505,SYT13,PF00168-PF00168,-,1.0,PPI-DDI
ENSG00000145423,SFRP2,ENSG00000153561,RMND5A,-,-,1.0,PPI
ENSG00000145423,SFRP2,ENSG00000120057,SFRP5,PF01392-PF01392,-,1.0,PPI-DDI
ENSG00000138347,MYPN,ENSG00000248746,ACTN3,-,-,1.0,PPI
ENSG00000095203,EPB41L4B,ENSG00000168040,FADD,-,-,1.0,PPI
ENSG00000095203,EPB41L4B,ENSG00000023318,ERP44,-,-,1.0,PPI
ENSG00000095203,EPB41L4B,ENSG00000124171,PARD6B,PF00373-PF00595,-,1.0,PPI-DDI
ENSG00000119946,CNNM1,ENSG00000112697,TMEM30A,-,-,1.0,PPI
ENSG00000114638,UPK1B,ENSG00000100373,UPK3A,-,-,1.0,PPI
ENSG00000168040,FADD,ENSG00000147065,MSN,-,-,1.0,PPI
ENSG00000168040,FADD,ENSG00000168040,FADD,PF00531-PF00531 ; PF00531-PF01335 ; PF01335-PF00531 ; PF01335-PF01335,-,1.0,PPI-DDI
ENSG00000162738,VANGL2,ENSG00000007312,CD79B,-,-,1.0,PPI
ENSG00000162738,VANGL2,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000185338,SOCS1,ENSG00000100368,CSF2RB,-,-,1.0,PPI
ENSG00000185338,SOCS1,ENSG00000174173,TRMT10C,-,-,1.0,PPI
ENSG00000185338,SOCS1,ENSG00000139083,ETV6,-,-,1.0,PPI
ENSG00000106113,CRHR2,ENSG00000147571,CRH,PF02793-PF00473,-,1.0,PPI-DDI
ENSG00000181090,EHMT1,ENSG00000181090,EHMT1,-,PF13637-PF13637 ; PF13637-PF12796 ; PF05033-PF05033 ; PF05033-PF00856 ; PF12796-PF13637 ; PF12796-PF12796 ; PF00856-PF05033 ; PF00856-PF00856,0.0,PPI-DDI
ENSG00000181090,EHMT1,ENSG00000177602,HASPIN,-,-,1.0,PPI
ENSG00000167880,EVPL,ENSG00000144668,ITGA9,-,-,1.0,PPI
ENSG00000167880,EVPL,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000066583,ISOC1,ENSG00000188229,TUBB4B,-,-,1.0,PPI
ENSG00000066583,ISOC1,ENSG00000023318,ERP44,-,-,1.0,PPI
ENSG00000184486,POU3F2,ENSG00000184486,POU3F2,PF00157-PF00157 ; PF00157-PF00046 ; PF00046-PF00157 ; PF00046-PF00046,-,1.0,PPI-DDI
ENSG00000170426,SDR9C7,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000163645,ERICH6,ENSG00000106211,HSPB1,-,-,1.0,PPI
ENSG00000206527,HACD2,ENSG00000171860,C3AR1,-,-,1.0,PPI
ENSG00000206527,HACD2,ENSG00000196659,TTC30B,-,-,1.0,PPI
ENSG00000154342,WNT3A,ENSG00000169018,FEM1B,-,-,1.0,PPI
ENSG00000196233,LCOR,ENSG00000198918,RPL39,-,-,1.0,PPI
ENSG00000071539,TRIP13,ENSG00000169515,CCDC8,-,-,1.0,PPI
ENSG00000071539,TRIP13,ENSG00000071539,TRIP13,PF00004-PF00004,-,1.0,PPI-DDI
ENSG00000071539,TRIP13,ENSG00000138131,LOXL4,-,-,1.0,PPI
ENSG00000169018,FEM1B,ENSG00000137124,ALDH1B1,-,-,1.0,PPI
ENSG00000177602,HASPIN,ENSG00000168286,THAP11,-,-,1.0,PPI
ENSG00000137875,BCL2L10,ENSG00000137875,BCL2L10,PF00452-PF00452,-,1.0,PPI-DDI
ENSG00000148730,EIF4EBP2,ENSG00000170860,LSM3,-,-,1.0,PPI
ENSG00000148730,EIF4EBP2,ENSG00000139988,RDH12,-,-,1.0,PPI
ENSG00000148730,EIF4EBP2,ENSG00000122566,HNRNPA2B1,-,-,1.0,PPI
ENSG00000148730,EIF4EBP2,ENSG00000136810,TXN,-,-,1.0,PPI
ENSG00000101162,TUBB1,ENSG00000123416,TUBA1B,PF00091-PF03953 ; PF00091-PF00091 ; PF03953-PF03953 ; PF03953-PF00091,-,1.0,PPI-DDI
ENSG00000101162,TUBB1,ENSG00000178021,TSPYL6,-,-,1.0,PPI
ENSG00000221867,MAGEA3,ENSG00000120289,MAGEB4,-,-,1.0,PPI
ENSG00000121743,GJA3,ENSG00000152661,GJA1,PF00029-PF00029,-,1.0,PPI-DDI
ENSG00000196544,BORCS6,ENSG00000138160,KIF11,-,-,1.0,PPI
ENSG00000116981,NT5C1A,ENSG00000185149,NPY2R,-,-,1.0,PPI
ENSG00000260325,HSPB9,ENSG00000162396,PARS2,-,-,1.0,PPI
ENSG00000152078,TLCD4,ENSG00000171860,C3AR1,-,-,1.0,PPI
ENSG00000152078,TLCD4,ENSG00000100196,KDELR3,-,-,1.0,PPI
ENSG00000149218,ENDOD1,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000120498,TEX11,ENSG00000065491,TBC1D22B,-,-,1.0,PPI
ENSG00000243232,PCDHAC2,ENSG00000100292,HMOX1,-,-,1.0,PPI
ENSG00000136810,TXN,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000136810,TXN,ENSG00000082516,GEMIN5,-,-,1.0,PPI
ENSG00000136810,TXN,ENSG00000026025,VIM,-,-,1.0,PPI
ENSG00000136810,TXN,ENSG00000130707,ASS1,-,-,1.0,PPI
ENSG00000136810,TXN,ENSG00000188021,UBQLN2,PF00085-PF00627,-,1.0,PPI-DDI
ENSG00000136810,TXN,ENSG00000123405,NFE2,-,-,1.0,PPI
ENSG00000120289,MAGEB4,ENSG00000120289,MAGEB4,-,-,1.0,PPI
ENSG00000180332,KCTD4,ENSG00000180332,KCTD4,PF02214-PF02214,-,1.0,PPI-DDI
ENSG00000055211,GINM1,ENSG00000158470,B4GALT5,-,-,1.0,PPI
ENSG00000055211,GINM1,ENSG00000165661,QSOX2,-,-,1.0,PPI
ENSG00000259956,RBM15B,ENSG00000123496,IL13RA2,-,-,1.0,PPI
ENSG00000152661,GJA1,ENSG00000152661,GJA1,PF00029-PF00029,-,1.0,PPI-DDI
ENSG00000152661,GJA1,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000101180,HRH3,ENSG00000184845,DRD1,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000164122,ASB5,ENSG00000086061,DNAJA1,-,-,1.0,PPI
ENSG00000186603,HPDL,ENSG00000136463,TACO1,-,-,1.0,PPI
ENSG00000101412,E2F1,ENSG00000221869,CEBPD,-,-,1.0,PPI
ENSG00000101412,E2F1,ENSG00000167182,SP2,-,-,1.0,PPI
ENSG00000101412,E2F1,ENSG00000092067,CEBPE,-,-,1.0,PPI
ENSG00000101412,E2F1,ENSG00000101412,E2F1,PF02319-PF02319,-,1.0,PPI-DDI
ENSG00000187601,MAGEH1,ENSG00000177432,NAP1L5,-,-,1.0,PPI
ENSG00000277443,MARCKS,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000277443,MARCKS,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000277443,MARCKS,ENSG00000213281,NRAS,-,-,1.0,PPI
ENSG00000184979,USP18,ENSG00000133124,AL035425.3,-,-,1.0,PPI
ENSG00000178021,TSPYL6,ENSG00000170871,KIAA0232,-,-,1.0,PPI
ENSG00000178363,CALML3,ENSG00000101367,MAPRE1,PF13499-PF00307,-,1.0,PPI-DDI
ENSG00000104147,OIP5,ENSG00000168286,THAP11,-,-,1.0,PPI
ENSG00000104147,OIP5,ENSG00000104147,OIP5,PF03226-PF03226,-,1.0,PPI-DDI
ENSG00000196659,TTC30B,ENSG00000197557,TTC30A,-,-,1.0,PPI
ENSG00000138160,KIF11,ENSG00000138160,KIF11,PF00225-PF00225,-,1.0,PPI-DDI
ENSG00000138160,KIF11,ENSG00000188021,UBQLN2,-,-,1.0,PPI
ENSG00000138160,KIF11,ENSG00000152137,HSPB8,-,-,1.0,PPI
ENSG00000164434,FABP7,ENSG00000142168,SOD1,-,-,1.0,PPI
ENSG00000122728,TAF1L,ENSG00000187325,TAF9B,PF00439-PF02291,-,1.0,PPI-DDI
ENSG00000180138,CSNK1A1L,ENSG00000092067,CEBPE,-,-,1.0,PPI
ENSG00000180138,CSNK1A1L,ENSG00000117748,RPA2,-,-,1.0,PPI
ENSG00000180138,CSNK1A1L,ENSG00000180138,CSNK1A1L,PF00069-PF00069,-,1.0,PPI-DDI
ENSG00000188986,NELFB,ENSG00000188986,NELFB,PF06209-PF06209,-,1.0,PPI-DDI
ENSG00000188986,NELFB,ENSG00000092067,CEBPE,-,-,1.0,PPI
ENSG00000150594,ADRA2A,ENSG00000150594,ADRA2A,PF00001-PF00001,-,1.0,PPI-DDI
ENSG00000150594,ADRA2A,ENSG00000101400,SNTA1,PF00001-PF00595,-,1.0,PPI-DDI
ENSG00000101367,MAPRE1,ENSG00000180921,FAM83H,-,-,1.0,PPI
ENSG00000101367,MAPRE1,ENSG00000101367,MAPRE1,PF03271-PF03271 ; PF00307-PF00307,-,1.0,PPI-DDI
ENSG00000101367,MAPRE1,ENSG00000174007,CEP19,-,-,1.0,PPI
ENSG00000135374,ELF5,ENSG00000123405,NFE2,-,-,1.0,PPI
